employee_id,job_role,department,tenure_years,monthly_income,overtime_hours,travel_frequency,job_satisfaction,manager_rating,training_hours,work_life_balance_score,remote_friendly_role,attrition,age,gender,ethnicity,marital_status,disability_status,commute_distance_km
14080,HR,Operations,6.19,2731.3,40.4,Occasional,1,2,23,1,1,0,26,Female,Mixed,Married,Other,14.8
14081,Consultant,Technology,5.98,3506.59,2.5,Occasional,5,1,56,3,0,1,44,Other,Black,Divorced,,11.8
14082,HR,Consulting,1.39,3967.9,27.4,Frequent,4,1,38,1,0,0,55,Female,Mixed,Married,,28.2
14083,Analyst,Finance,0.7,3210.52,15.2,Frequent,5,1,12,4,0,0,36,Other,Black,Single,Other,14.6
14084,Operations,HR,4.48,5248.77,22.9,Occasional,4,5,56,2,0,0,57,Male,White,Divorced,,17.8
14085,Manager,Finance,1.7,4416.87,19.3,Occasional,5,3,25,5,0,0,34,Other,Asian,Divorced,Mental,4.8
14086,Analyst,Technology,0.64,4487.3,19.1,Frequent,4,2,18,4,0,1,29,Other,Other,Married,,11.1
14087,HR,HR,7.04,2480.15,8.3,Frequent,1,4,16,5,1,0,19,Female,Asian,Married,,12.5
14088,Consultant,Operations,0.66,5400.75,33.5,Occasional,1,2,49,3,0,1,25,Female,White,Divorced,,3.8
14089,Developer,Finance,0.08,1500.0,10.6,Frequent,1,3,29,3,0,0,50,Male,White,Single,,9.6
14090,Finance,HR,0.06,5000.87,15.0,Frequent,4,1,25,1,0,1,30,Other,Black,Divorced,,16.4
14091,Operations,HR,2.92,5121.17,8.4,,5,1,12,5,0,0,60,Male,Black,Married,,9.6
14092,Finance,HR,3.25,3481.12,17.0,Occasional,5,4,48,3,1,0,38,Female,White,Single,Mental,11.8
14093,HR,Consulting,1.12,5527.49,5.6,Occasional,2,2,17,3,0,0,36,Other,Mixed,Single,,5.9
14094,Operations,Finance,1.16,3924.28,11.0,Frequent,3,2,56,5,1,1,51,Male,Asian,Single,,8.5
14095,Operations,HR,1.24,4074.92,33.3,,1,4,20,3,0,1,47,Female,Other,Widowed,,10.2
14096,Consultant,Finance,3.42,4407.43,6.5,Occasional,1,2,51,1,0,1,37,Female,White,Widowed,,11.0
14097,Operations,HR,0.18,7823.89,27.2,Occasional,1,2,33,3,0,1,35,Male,Other,Married,,6.5
14098,Manager,Operations,7.94,5613.32,5.1,Frequent,2,2,50,4,0,1,38,Other,White,Divorced,,16.2
14099,Analyst,Operations,0.76,4841.36,10.0,Occasional,2,4,46,4,1,0,53,Male,Black,Divorced,,10.2
14100,Analyst,Operations,24.08,2904.63,10.1,Frequent,2,4,8,1,1,0,24,Female,Black,Widowed,Physical,7.2
14101,Analyst,Technology,0.56,4172.31,31.3,,1,3,29,4,0,0,22,Other,White,Single,,3.0
14102,Manager,HR,4.43,3024.25,40.6,,5,2,28,3,1,0,26,Other,Other,Widowed,,12.5
14103,Finance,Technology,0.76,4986.53,13.0,Occasional,1,3,28,4,0,1,62,Male,Asian,Divorced,,3.3
14104,Consultant,Finance,0.25,4168.56,5.6,Frequent,2,5,45,4,1,0,35,Female,White,Married,,44.1
14105,Operations,Technology,6.24,2650.57,11.4,,2,5,18,3,1,0,64,Male,White,Divorced,,17.3
14106,Manager,Finance,5.87,4097.35,12.2,Occasional,3,2,7,5,0,0,18,Male,Mixed,Widowed,,13.5
14107,Analyst,Finance,1.55,2980.7,11.1,Occasional,4,1,43,1,1,0,53,Female,White,Married,,12.4
14108,HR,Finance,3.64,4181.46,15.2,Occasional,3,5,16,5,1,0,62,Other,Black,Single,,26.4
14109,Developer,Technology,2.44,2969.11,8.4,Frequent,3,1,11,5,1,0,31,Other,Mixed,Single,,8.5
14110,Operations,HR,5.75,4032.99,5.9,Frequent,1,3,14,4,1,0,25,Male,Mixed,Married,,22.9
14111,Manager,Technology,1.14,4900.56,2.8,,4,2,4,2,0,0,54,Other,Black,Single,,9.9
14112,Manager,HR,2.22,3936.34,30.3,Frequent,4,3,33,5,1,1,37,Female,Black,Divorced,Mental,12.1
14113,Consultant,HR,1.99,3530.93,19.2,Frequent,1,3,51,3,1,1,48,Other,Black,Divorced,,22.1
14114,Consultant,Finance,1.31,4243.93,25.4,Occasional,5,4,49,3,0,1,24,Female,Other,Divorced,,14.6
14115,Manager,Technology,6.66,4836.62,23.1,Occasional,1,2,2,3,1,1,58,Other,Mixed,Married,,14.7
14116,Analyst,HR,0.54,2671.38,16.0,,5,4,4,2,1,0,55,Male,Asian,Widowed,,13.1
14117,Developer,Operations,0.49,4312.79,15.2,Occasional,5,3,33,2,1,1,61,Female,Asian,Divorced,,26.7
14118,Operations,HR,2.58,5581.05,52.5,Occasional,4,1,8,1,1,1,60,Female,Other,Single,Other,33.8
14119,Consultant,Operations,3.21,4688.39,11.2,Occasional,1,2,23,2,0,1,32,Female,Asian,Divorced,,15.4
14120,Operations,Technology,0.65,4069.3,17.3,Frequent,1,2,4,1,1,1,52,Other,Mixed,Divorced,,28.8
14121,Analyst,Technology,1.49,4767.69,12.1,Occasional,4,5,26,3,1,0,34,Male,Black,Married,,15.9
14122,Operations,Technology,8.79,4543.0,7.3,,3,1,48,2,0,1,44,Other,Mixed,Single,,10.7
14123,HR,HR,0.85,4904.32,67.6,,1,1,52,4,0,1,38,Male,Other,Divorced,Mental,9.6
14124,Consultant,Consulting,3.31,1571.28,24.6,Occasional,2,3,19,4,1,0,57,Female,Other,Single,,16.8
14125,Analyst,HR,4.04,2135.85,9.8,Occasional,2,3,46,4,0,0,61,Other,White,Married,,23.1
14126,Analyst,HR,1.78,5205.79,8.1,,1,3,44,2,1,0,62,Female,Other,Widowed,,6.1
14127,Developer,Finance,8.32,2193.66,27.1,Frequent,5,5,40,2,1,0,43,Other,Other,Married,,10.4
14128,Developer,Finance,4.0,4481.85,35.1,Occasional,4,1,1,2,0,1,61,Male,Mixed,Divorced,,6.8
14129,HR,HR,1.84,3577.54,6.4,,5,4,22,4,0,0,22,Male,Mixed,Divorced,,31.6
14130,Analyst,Operations,2.53,2804.57,14.7,Frequent,2,1,33,3,0,0,50,Female,Other,Single,,10.1
14131,Finance,Finance,3.54,4419.58,17.2,,2,4,28,5,0,1,22,Male,Mixed,Divorced,,20.5
14132,Analyst,HR,2.69,4241.24,17.3,Frequent,4,2,42,3,0,0,45,Other,Mixed,Married,,15.9
14133,Developer,Consulting,6.33,6532.41,19.9,,2,4,59,2,0,1,38,Other,Other,Married,,11.9
14134,Finance,Operations,1.32,3250.23,13.6,,3,2,34,5,1,1,25,Female,Black,Married,,29.8
14135,Consultant,Technology,1.07,5728.13,15.6,Frequent,2,3,29,5,1,0,19,Female,Other,Married,Physical,15.4
14136,Consultant,HR,0.72,4422.91,16.3,Occasional,5,1,2,3,0,1,54,Female,Asian,Married,,15.2
14137,Operations,HR,0.12,3206.77,6.1,,5,3,9,4,1,1,31,Female,Mixed,Divorced,,5.3
14138,Manager,Operations,0.13,4959.1,51.7,Occasional,3,1,55,1,0,1,51,Other,White,Single,,10.6
14139,Developer,Finance,6.12,4678.89,28.2,,5,4,33,4,1,0,61,Female,Other,Divorced,,7.3
14140,Manager,Finance,3.4,4043.01,33.8,Frequent,5,1,0,4,0,1,63,Male,Black,Divorced,,13.0
14141,Finance,Finance,3.24,4319.55,20.5,Occasional,5,4,5,5,0,0,54,Male,Black,Single,Mental,9.8
14142,Developer,Technology,2.86,3283.62,69.0,Frequent,1,1,5,2,0,1,38,Male,Mixed,Widowed,,5.2
14143,HR,Operations,5.68,3009.06,0.9,Frequent,3,2,42,2,0,1,44,Male,Other,Divorced,,14.1
14144,Analyst,Operations,1.96,4911.33,17.7,Occasional,3,4,15,5,0,0,35,Female,Other,Single,,16.1
14145,HR,Finance,6.13,3731.27,7.9,Occasional,2,3,0,4,0,0,22,Other,Asian,Married,,7.4
14146,Finance,Finance,1.34,3903.9,18.8,Occasional,3,3,4,3,0,1,51,Male,Other,Married,,10.9
14147,Developer,Consulting,7.84,4335.79,44.9,Frequent,4,3,24,1,0,1,35,Male,Asian,Married,,2.0
14148,Finance,Consulting,3.6,4318.35,26.7,Frequent,3,3,57,4,0,0,52,Male,Black,Married,Mental,29.0
14149,Analyst,HR,0.89,2284.81,16.4,Frequent,4,2,26,4,0,0,43,Male,Other,Married,,11.5
14150,Consultant,HR,2.49,5543.5,48.1,Occasional,5,2,41,1,1,1,46,Female,Mixed,Single,,10.2
14151,Consultant,Operations,2.28,4145.42,31.7,,4,5,52,3,0,0,58,Male,Asian,Divorced,,6.0
14152,Finance,Operations,0.45,3756.82,24.7,Occasional,1,5,59,1,0,0,45,Male,Asian,Single,,17.7
14153,Manager,Technology,2.68,4517.02,24.3,,5,5,54,5,0,0,23,Male,Mixed,Widowed,,14.0
14154,Developer,Technology,1.13,4283.85,30.4,Frequent,4,5,37,1,0,1,43,Other,White,Single,,11.7
14155,Developer,Consulting,0.16,4920.48,10.5,,5,1,42,1,0,0,35,Other,Mixed,Single,,16.8
14156,Consultant,HR,8.91,4645.58,9.5,Occasional,1,4,25,4,0,0,47,Male,Asian,Single,,25.6
14157,Operations,Consulting,3.08,4861.42,7.2,Occasional,5,3,15,4,0,0,50,Other,Mixed,Single,,14.9
14158,HR,Consulting,6.28,5621.19,10.9,Occasional,5,1,51,2,1,1,49,Male,Asian,Widowed,Mental,13.8
14159,Operations,HR,3.38,5060.35,46.1,,3,2,44,1,1,1,43,Male,White,Married,,18.6
14160,Analyst,Technology,1.32,3807.42,14.7,Occasional,2,3,43,5,0,0,39,Male,Other,Widowed,,13.7
14161,HR,HR,2.16,2652.52,46.7,,4,4,49,2,0,1,51,Male,Black,Divorced,,7.3
14162,HR,Finance,3.38,6001.36,10.3,Frequent,2,4,25,1,0,0,29,Female,White,Married,,8.4
14163,Finance,Finance,9.68,3714.73,36.1,,1,2,44,4,0,1,39,Male,Other,Single,,15.4
14164,Consultant,Finance,0.88,3432.27,40.7,Frequent,1,3,36,5,0,1,38,Other,Mixed,Divorced,,11.0
14165,Operations,Operations,6.24,1915.93,19.1,,5,5,27,3,1,1,41,Female,Asian,Single,,30.7
14166,Operations,Technology,7.73,4406.17,14.5,Frequent,2,3,27,2,0,1,42,Other,White,Widowed,,29.5
14167,Consultant,Technology,3.33,4178.66,8.9,Occasional,4,3,29,4,0,1,19,Female,Mixed,Married,,7.3
14168,Operations,Operations,8.03,2181.86,33.1,,4,4,57,3,1,0,18,Male,Other,Widowed,Other,9.0
14169,Consultant,Consulting,1.52,4543.93,14.1,Frequent,5,2,12,1,1,0,27,Male,Black,Married,Mental,8.7
14170,Finance,Finance,9.17,3402.17,12.8,Occasional,4,3,24,5,0,0,51,Male,White,Single,,11.7
14171,Manager,Finance,3.64,7228.38,22.2,Occasional,3,1,44,4,0,0,22,Male,Black,Divorced,,11.5
14172,HR,Consulting,0.13,3316.77,26.8,Frequent,2,1,50,4,1,1,34,Female,Mixed,Single,,12.9
14173,Finance,HR,7.12,3477.77,8.5,Frequent,1,2,18,5,1,1,18,Other,Other,Divorced,,6.4
14174,Developer,HR,1.99,2950.27,22.1,,4,5,12,4,0,0,31,Male,White,Widowed,,16.5
14175,Analyst,Technology,1.85,5533.45,40.9,Frequent,4,3,59,4,1,0,38,Male,Other,Widowed,,20.5
14176,Manager,Operations,2.51,3552.67,7.1,Frequent,4,3,10,1,1,1,23,Male,Asian,Widowed,,32.9
14177,Developer,Technology,0.49,3130.1,33.6,Occasional,5,4,47,2,1,1,28,Male,Other,Single,,2.8
14178,HR,HR,1.9,4848.35,33.4,Frequent,1,3,22,3,0,0,56,Other,Other,Divorced,,12.3
14179,Operations,Consulting,5.34,2343.58,35.4,Frequent,2,5,13,5,0,0,37,Female,Other,Single,,12.0
14180,Consultant,Technology,0.05,4750.13,27.6,Frequent,4,3,9,3,0,0,37,Male,White,Widowed,,9.8
14181,HR,Finance,0.96,6137.68,26.6,Occasional,3,3,33,5,0,0,38,Male,White,Married,,34.8
14182,Finance,Finance,0.01,4679.93,32.9,Occasional,5,4,39,5,1,0,41,Other,White,Single,,11.4
14183,Analyst,Consulting,1.61,4765.48,22.1,Occasional,2,1,22,4,1,0,58,Other,Black,Divorced,Mental,22.4
14184,Finance,HR,3.91,5044.07,12.0,Occasional,4,1,39,1,0,0,43,Other,Mixed,Divorced,,5.7
14185,Manager,Finance,4.81,6051.65,11.8,,2,5,57,5,0,0,20,Female,Mixed,Widowed,,9.6
14186,Manager,Finance,8.71,5451.87,16.0,Occasional,5,2,53,3,0,0,55,Male,Other,Widowed,,21.9
14187,Analyst,Operations,2.81,4527.6,28.9,Occasional,3,2,20,2,1,1,58,Other,Black,Married,Other,19.2
14188,Developer,Technology,0.88,5084.67,16.3,,4,4,58,3,1,0,55,Female,Mixed,Divorced,,10.7
14189,Developer,HR,7.74,2936.88,14.4,,3,3,19,1,0,0,45,Female,White,Divorced,,13.2
14190,Manager,Technology,4.48,4931.55,35.2,,5,4,31,2,1,0,27,Other,Asian,Widowed,Mental,17.6
14191,Manager,HR,2.56,2793.33,19.5,Frequent,3,1,13,4,1,1,41,Male,Asian,Divorced,,16.1
14192,Operations,Finance,3.57,3559.57,5.3,Occasional,5,5,23,3,1,0,57,Other,Mixed,Married,,4.5
14193,Consultant,Operations,7.74,1500.0,7.2,Frequent,3,2,45,3,0,0,24,Other,Black,Single,,10.0
14194,Operations,Technology,3.74,4481.72,6.5,,2,3,17,5,1,0,40,Other,Mixed,Married,,7.0
14195,Operations,Finance,1.38,3227.35,16.7,,2,2,46,5,1,1,40,Female,White,Married,,7.9
14196,Developer,HR,3.75,5333.37,7.5,,5,1,53,2,0,1,41,Female,Black,Single,,6.0
14197,Analyst,Technology,0.12,4468.23,14.5,,2,3,29,4,0,1,48,Female,Asian,Divorced,,39.8
14198,Developer,Technology,1.47,5348.92,11.2,Frequent,3,1,27,5,1,1,64,Female,Other,Single,,8.5
14199,Consultant,Finance,1.56,2699.68,4.3,,3,2,47,3,0,0,39,Other,White,Married,,3.4
14200,Finance,Technology,0.55,5246.06,7.1,Occasional,4,2,13,2,0,1,44,Male,Black,Single,,17.0
14201,Manager,Operations,0.07,6527.03,47.9,Occasional,5,1,41,5,0,0,55,Female,Other,Married,Mental,24.8
14202,Manager,Operations,0.43,4916.99,13.1,Occasional,2,3,53,5,0,1,22,Other,White,Single,,31.5
14203,Consultant,Finance,3.19,4948.42,12.4,Frequent,5,1,20,1,0,1,35,Female,Asian,Married,,4.6
14204,Operations,HR,4.86,4203.52,11.9,,2,3,33,2,0,0,25,Male,Black,Widowed,Physical,9.6
14205,Analyst,Finance,13.32,3370.4,20.4,Frequent,4,4,4,2,1,0,52,Other,Mixed,Divorced,,24.6
14206,Manager,Operations,1.28,4913.43,17.0,Occasional,3,4,30,4,1,0,34,Male,Black,Single,,14.4
14207,HR,Consulting,2.74,2192.7,55.1,,3,3,2,5,0,1,29,Other,Black,Single,,20.6
14208,Operations,Consulting,8.3,3498.69,36.7,Frequent,1,1,22,2,1,0,56,Female,White,Single,,8.8
14209,Manager,Technology,0.55,1874.73,54.0,,5,3,38,4,1,0,39,Female,Mixed,Widowed,,25.6
14210,HR,Technology,3.79,3155.61,28.5,,2,2,55,5,1,0,23,Female,Asian,Divorced,Mental,21.3
14211,Consultant,Consulting,4.22,4770.45,26.1,Frequent,1,1,58,3,1,1,47,Female,Other,Single,,3.5
14212,Consultant,Operations,0.28,4606.47,6.8,Occasional,5,3,43,1,1,1,19,Male,Asian,Single,,7.8
14213,Operations,Technology,5.93,4061.1,5.2,Frequent,2,2,29,4,1,0,22,Other,Mixed,Widowed,,9.7
14214,Manager,Finance,5.03,4204.48,4.6,Frequent,4,5,41,1,0,0,19,Female,Other,Single,,6.3
14215,Developer,Finance,0.1,1736.96,15.1,Occasional,5,2,42,3,0,0,52,Female,Black,Widowed,,2.6
14216,HR,Operations,0.29,3552.93,32.0,Frequent,2,3,29,2,0,1,22,Male,Other,Married,,23.9
14217,Analyst,Technology,0.15,3182.38,10.1,,3,1,56,5,0,0,48,Male,Black,Widowed,,5.9
14218,Manager,Finance,1.22,3209.13,8.2,Occasional,5,1,48,2,0,0,34,Female,Mixed,Married,,7.1
14219,Analyst,Technology,2.14,4719.49,30.2,Frequent,2,4,35,1,1,1,44,Male,Asian,Widowed,Other,4.3
14220,Manager,Technology,2.28,2967.39,8.3,,3,3,37,2,1,0,48,Male,White,Single,,10.3
14221,Developer,Finance,0.93,3274.38,46.1,Occasional,3,2,6,2,0,1,27,Female,Other,Divorced,,2.6
14222,Developer,Consulting,7.28,1500.0,7.4,Frequent,1,2,58,4,0,0,29,Female,White,Married,,9.8
14223,Operations,Finance,1.38,3647.05,31.9,Occasional,2,3,4,4,0,1,35,Female,White,Divorced,,10.1
14224,Operations,Operations,0.14,2694.59,20.8,,1,2,5,3,1,0,30,Female,Other,Divorced,,19.2
14225,Developer,HR,1.07,4095.04,1.6,,1,5,48,4,1,1,25,Other,White,Divorced,,15.9
14226,Finance,Finance,2.27,2858.67,9.0,Occasional,4,4,13,4,0,0,52,Other,White,Widowed,Other,19.4
14227,Developer,Technology,1.57,4125.45,33.1,,1,1,10,4,0,1,61,Other,White,Single,,8.1
14228,Consultant,Technology,0.96,3826.38,4.5,,1,2,36,4,1,1,21,Male,Asian,Divorced,,20.7
14229,Consultant,Finance,0.42,6006.45,12.5,Occasional,4,5,1,3,0,0,63,Male,Black,Divorced,,14.5
14230,Finance,HR,5.13,4596.66,4.7,Occasional,4,3,30,4,0,0,24,Male,Asian,Divorced,,4.1
14231,HR,Finance,16.68,1792.43,15.1,Frequent,5,2,45,4,0,1,38,Other,Asian,Single,,13.6
14232,Analyst,HR,1.2,2482.13,22.4,Frequent,1,3,26,1,0,1,62,Male,Black,Married,,10.3
14233,Manager,HR,1.44,4066.25,18.5,Occasional,3,5,15,4,1,1,61,Other,Black,Married,,14.4
14234,Manager,Operations,2.89,2884.18,19.7,,4,5,1,3,0,0,32,Other,White,Divorced,,23.3
14235,Finance,Technology,3.8,1500.0,18.4,,2,1,48,3,1,0,51,Other,Asian,Married,Other,6.7
14236,Consultant,Technology,1.49,5619.46,14.1,Occasional,5,3,25,2,0,1,39,Other,Other,Widowed,,5.5
14237,Operations,HR,7.06,4864.27,29.5,Occasional,5,4,15,4,0,1,18,Male,Other,Widowed,,4.1
14238,Manager,Technology,2.46,4625.17,4.3,Occasional,1,1,8,5,0,1,23,Female,White,Single,Physical,6.1
14239,Consultant,Consulting,1.8,3271.21,44.5,,3,3,51,2,1,0,18,Male,Asian,Widowed,,8.6
14240,HR,HR,3.12,4513.21,19.0,Frequent,4,3,51,3,1,0,36,Male,White,Single,,29.6
14241,Analyst,Technology,9.16,3154.77,4.9,Frequent,2,5,8,2,1,0,44,Female,Asian,Single,,40.0
14242,HR,Consulting,4.75,4245.83,40.5,,1,5,4,5,0,0,27,Other,White,Married,,3.4
14243,Finance,Operations,0.12,2895.3,14.4,Frequent,3,3,35,1,1,0,31,Male,Black,Divorced,,9.6
14244,Developer,Technology,1.21,5819.55,11.0,Occasional,1,5,6,5,0,0,51,Other,Other,Divorced,Other,7.7
14245,Developer,Consulting,1.91,2115.72,5.0,Occasional,1,3,31,2,0,1,58,Other,White,Divorced,,21.2
14246,Developer,Finance,1.13,5478.74,10.0,,5,3,28,4,0,0,49,Other,Asian,Married,Mental,9.3
14247,HR,Finance,3.61,4046.7,30.5,,2,1,36,1,0,1,20,Male,Other,Divorced,,11.8
14248,Manager,Consulting,5.25,3412.64,7.9,Occasional,2,1,55,5,0,0,63,Female,White,Married,,23.0
14249,Analyst,HR,3.94,4200.4,30.9,Occasional,2,4,2,4,0,1,33,Male,Mixed,Married,Physical,11.5
14250,Developer,HR,13.62,4880.02,12.6,,2,1,29,5,0,0,56,Female,Other,Widowed,,14.4
14251,Finance,Technology,0.95,5640.1,7.0,,4,2,39,3,1,0,50,Female,Mixed,Divorced,,18.7
14252,Finance,Finance,6.24,4375.77,10.5,Occasional,4,2,30,4,1,0,22,Female,Asian,Single,,10.4
14253,Developer,HR,4.37,2931.16,23.5,Occasional,2,5,47,3,0,0,52,Male,Black,Divorced,,15.8
14254,Developer,HR,1.35,4066.76,19.6,Frequent,3,2,26,1,1,1,34,Other,Black,Widowed,,5.2
14255,Analyst,Finance,3.97,6180.15,47.9,Frequent,4,1,5,1,0,1,40,Female,Asian,Widowed,,21.8
14256,Developer,Operations,0.33,5617.21,13.1,Occasional,4,4,28,1,0,0,43,Other,Mixed,Widowed,,28.5
14257,Analyst,HR,4.67,5090.52,31.6,,3,3,8,1,0,0,63,Female,Black,Single,,6.4
14258,Finance,Consulting,2.28,4954.82,15.1,Frequent,2,4,53,3,0,1,24,Male,Black,Widowed,,7.7
14259,Developer,Technology,1.04,4839.34,8.5,Frequent,1,1,19,3,0,1,58,Male,Mixed,Widowed,,5.6
14260,HR,HR,3.2,5390.51,5.9,Occasional,4,1,49,2,1,1,24,Male,White,Single,,17.8
14261,Operations,HR,3.08,3452.05,13.3,,1,1,10,2,0,1,32,Other,Black,Single,,13.8
14262,HR,Operations,0.71,2373.9,16.6,,1,5,18,3,1,1,47,Male,Black,Married,Mental,14.4
14263,Finance,Consulting,0.09,4082.8,39.7,Occasional,3,2,38,1,0,1,37,Male,White,Married,,24.0
14264,Analyst,Technology,1.71,3018.9,47.5,,2,1,9,2,1,0,20,Other,Mixed,Single,,14.6
14265,HR,HR,2.53,2733.98,47.4,Occasional,1,3,4,4,0,1,39,Female,Mixed,Single,,13.3
14266,Analyst,Technology,6.28,3135.67,9.3,,2,2,38,3,0,0,24,Other,White,Widowed,Other,3.7
14267,HR,Finance,7.9,6982.38,7.8,Occasional,5,2,22,4,0,0,48,Female,Black,Single,Other,17.5
14268,HR,HR,2.26,4163.35,10.0,,2,5,5,1,0,0,20,Male,White,Divorced,,17.3
14269,Analyst,HR,4.2,4434.29,14.7,Occasional,3,4,30,3,0,1,60,Female,Asian,Single,Other,11.1
14270,Manager,Finance,1.74,2533.16,3.4,Occasional,3,2,17,2,0,1,63,Male,White,Married,,12.8
14271,HR,Operations,4.11,1787.5,7.3,,5,2,20,2,0,0,34,Male,Other,Widowed,,21.7
14272,Developer,HR,0.69,3017.14,37.8,Occasional,3,1,14,4,0,0,39,Male,Mixed,Single,,17.2
14273,Operations,Technology,1.39,5725.83,20.5,Frequent,2,3,58,3,0,1,54,Other,Black,Widowed,,11.6
14274,Finance,Consulting,3.02,4401.13,10.7,,2,1,30,1,1,1,20,Other,Black,Widowed,,29.2
14275,Manager,Technology,0.05,4718.31,3.8,Occasional,2,3,9,5,1,1,47,Other,Asian,W,,9.7
14276,Analyst,Operations,3.85,4886.28,20.1,,3,2,5,5,0,0,41,Other,Black,Widowed,,18.8
14277,Manager,Consulting,5.42,3290.38,17.3,,2,3,23,1,1,0,50,O,Asian,Divorced,,22.6
14278,Consultant,Technology,1.53,5665.56,7.3,Occasional,4,1,32,2,0,1,60,Male,Asian,Divorced,Physical,14.8
14279,Consultant,Technology,1.78,3240.63,27.3,Frequent,5,1,59,5,1,0,27,Male,Mixed,Single,,15.9
14280,HR,Finance,5.72,5687.48,11.1,,4,4,27,1,0,1,24,Male,Asian,Single,,12.1
14281,HR,Operations,4.48,4530.76,18.7,Frequent,2,5,27,4,0,1,33,Male,Mixed,Divorced,,4.8
14282,Developer,Finance,1.02,1853.15,47.1,Frequent,3,4,9,2,1,0,49,Female,Asian,Widowed,,19.6
14283,Operations,Consulting,1.17,3102.39,26.3,Occasional,5,2,22,1,1,0,19,Other,White,Widowed,,8.8
14284,Finance,Finance,3.41,1858.07,5.1,Occasional,4,3,14,4,1,0,25,Female,Mixed,Widowed,,10.4
14285,Manager,Operations,2.48,5395.94,26.3,,2,1,45,3,0,1,32,Female,Other,Single,Other,26.4
14286,Consultant,HR,0.53,3970.32,9.6,Occasional,3,1,47,5,0,0,20,Female,White,Divorced,,2.1
14287,HR,HR,1.11,1500.0,23.6,,2,1,36,5,0,1,37,Other,Asian,Divorced,,4.5
14288,Finance,Consulting,6.91,4450.9,31.3,,4,1,13,5,1,0,51,Male,Other,Married,Physical,26.4
14289,Manager,HR,3.5,3355.4,18.7,Frequent,4,2,47,1,0,1,64,Male,Mixed,Single,Mental,10.0
14290,HR,Finance,12.8,2219.43,5.5,Occasional,5,5,13,3,1,0,63,Female,Other,Widowed,,7.9
14291,HR,Consulting,4.37,6013.56,2.2,Occasional,3,4,6,1,1,0,58,Male,Other,Married,,9.2
14292,Consultant,Operations,8.54,4128.74,35.9,,1,4,50,1,0,1,21,Other,Asian,Married,Mental,12.5
14293,Consultant,Consulting,0.73,3647.88,43.4,Frequent,2,1,35,3,1,1,40,Male,White,Widowed,Mental,10.2
14294,HR,Consulting,4.43,3520.69,9.2,Occasional,3,1,17,4,0,0,25,Male,Other,Single,,22.2
14295,Analyst,Technology,0.06,2184.06,1.8,Frequent,1,3,59,2,0,1,27,Other,White,Widowed,,2.9
14296,HR,Technology,3.33,2434.54,4.5,Frequent,3,1,53,5,1,0,55,Female,Other,Married,,14.6
14297,Finance,Consulting,1.9,5541.9,11.5,,2,4,52,3,0,1,22,Female,Mixed,Widowed,,13.0
14298,HR,HR,1.28,3431.34,31.2,Occasional,2,3,14,4,0,1,27,Other,Asian,Married,Physical,11.3
14299,Developer,Technology,5.95,4026.48,1.9,Occasional,5,3,48,3,0,0,43,Female,Other,Widowed,,2.8
14300,Operations,Operations,5.78,1546.8,39.0,Occasional,4,1,32,2,1,1,33,Female,Asian,Married,,16.7
14301,Developer,Finance,0.07,2418.29,36.0,Frequent,4,3,55,3,0,0,40,Female,White,Widowed,Physical,7.2
14302,Developer,Technology,2.82,4731.78,38.5,Occasional,4,5,46,3,0,0,34,Female,Other,Divorced,,15.7
14303,Analyst,Consulting,1.38,4453.25,6.8,,5,1,47,4,0,0,45,Other,Mixed,Married,,28.0
14304,Analyst,HR,1.61,6104.05,33.0,Frequent,4,5,55,5,1,0,35,Female,Black,Divorced,,9.0
14305,HR,Finance,5.35,5611.55,17.0,Occasional,3,1,21,5,1,1,58,Female,White,Single,,15.1
14306,Developer,Technology,1.11,3723.15,6.4,Frequent,4,5,42,4,0,1,28,Other,Asian,Divorced,,4.9
14307,Analyst,HR,8.6,4567.54,18.5,Frequent,4,1,40,4,0,1,51,Male,White,Single,,26.8
14308,Consultant,HR,0.59,3620.08,16.6,Frequent,2,4,16,1,0,1,63,Other,Mixed,Widowed,,18.3
14309,HR,HR,3.26,6465.77,4.5,,5,1,25,1,0,0,32,Female,Asian,Single,,30.0
14310,Finance,Consulting,3.35,5378.82,25.5,Occasional,5,4,14,2,0,0,18,Other,Asian,Married,,10.4
14311,Operations,Operations,0.87,4203.62,16.0,Occasional,4,2,39,1,0,1,50,Other,Asian,Single,Other,17.9
14312,Manager,HR,1.18,4240.47,12.2,Frequent,1,2,17,1,0,0,26,Other,Black,Divorced,,21.0
14313,HR,Finance,5.4,5733.82,11.9,Occasional,2,1,7,3,1,1,61,Other,Black,Divorced,Other,51.0
14314,Manager,Technology,4.3,4695.49,21.1,Frequent,4,4,2,3,1,1,34,Male,Asian,Married,,8.6
14315,Developer,Finance,1.2,5870.35,11.2,Frequent,1,4,53,4,0,0,32,Other,Black,Married,Mental,4.2
14316,Operations,Consulting,2.29,1500.0,2.3,Frequent,3,3,54,5,0,0,21,Female,Asian,Married,Mental,15.4
14317,Manager,Consulting,0.19,4553.47,6.1,,2,3,50,2,1,1,54,Male,Mixed,Single,,1.7
14318,Developer,Finance,0.7,3381.48,16.1,Occasional,5,5,13,1,1,0,63,Other,Asian,Single,,4.9
14319,Consultant,Operations,2.0,6107.65,10.6,Frequent,1,3,33,3,0,0,23,Female,Black,Single,,5.5
14320,Manager,Consulting,0.27,5855.68,12.1,Occasional,4,1,32,5,1,1,23,Female,Mixed,Single,,15.0
